time_stamp,H,T,PM,AOD,PBLH
12/7/2023,63.469,88.981,10.291,0.219333344,316.5226016
12/8/2023,58.917,90.853,4.37,0.144000007,279.7986737
12/9/2023,57.345,91.794,6.0775,0.161500008,383.7323531
12/10/2023,65.399,87.983,9.214,-9999,292.0555136
12/11/2023,60.2,90.238,6.2405,-9999,290.3905091
12/12/2023,64.421,88.685,16.6885,-9999,314.1069539
12/13/2023,60.943,90.644,25.661,-9999,326.261551
12/14/2023,59.223,91.897,15.217,-9999,352.4648252
12/15/2023,60.436,91.338,16.3835,-9999,386.2741865
12/16/2023,58.748,92.733,23.8215,-9999,400.6690655
12/17/2023,62.832,90.418,34.057,-9999,309.095763
12/18/2023,62.218,91.076,26.3755,-9999,331.7574246
12/19/2023,60.77,90.914,21.0645,-9999,365.4826621
12/20/2023,58.949,91.939,25.7475,-9999,361.9209891
12/21/2023,59.596,91.317,30.3235,-9999,304.5821967
12/22/2023,60.905,91.032,31.1795,-9999,325.329718
12/23/2023,58.595,92.309,21.234,-9999,335.9209063
12/24/2023,,,,-9999,388.4064017
12/25/2023,,,,-9999,361.7275044
12/26/2023,,,,-9999,411.8672395
12/27/2023,,,,-9999,379.1793134
12/28/2023,,,,-9999,421.546008
12/29/2023,,,,-9999,389.6171375
12/30/2023,,,,-9999,373.7876239
12/31/2023,,,,-9999,326.3948549
